sale_id,sale_date,region,channel,category,product,customer_segment,units,unit_price,unit_cost
S002092,2025-12-16,North,Online,Peripherals,Monitor,Enterprise,7,220.0,150.0
S002093,2025-12-27,West,Retail,Peripherals,Mouse,SMB,5,30.0,14.0
S002094,2025-12-02,West,Retail,Peripherals,Keyboard,Consumer,2,60.0,32.0
S002095,2025-12-26,North,Retail,Accessories,Cable,SMB,3,12.0,4.0
S002096,2025-12-12,East,Partner,Peripherals,Monitor,Enterprise,4,220.0,150.0
S002097,2025-12-26,West,Online,Electronics,Laptop,SMB,3,1200.0,850.0
S002098,2025-12-29,East,Retail,Electronics,Laptop,Consumer,1,1200.0,850.0
S002099,2025-12-18,North,Online,Peripherals,Monitor,SMB,5,220.0,150.0
S002100,2025-12-03,East,Retail,Accessories,Cable,Enterprise,7,12.0,4.0
S002101,2025-12-04,East,Online,Electronics,Tablet,Consumer,8,450.0,300.0
S002102,2025-12-12,East,Partner,Audio,Headphones,Enterprise,1,90.0,48.0
S002103,2025-12-15,West,Retail,Electronics,Phone,SMB,2,800.0,560.0
S002104,2025-12-25,West,Online,Audio,Headphones,Enterprise,8,90.0,48.0
S002105,2025-12-22,North,Online,Audio,Headphones,Enterprise,3,90.0,48.0
S002106,2025-12-23,East,Partner,Electronics,Tablet,Enterprise,5,450.0,300.0
S002107,2025-12-03,East,Retail,Audio,Speaker,SMB,6,75.0,40.0
S002108,2025-12-19,South,Online,Accessories,Case,Consumer,7,18.0,6.0
S002109,2025-12-14,South,Online,Peripherals,Monitor,SMB,3,220.0,150.0
S002110,2025-12-01,West,Partner,Electronics,Laptop,Enterprise,8,1200.0,850.0
S002111,2025-12-18,West,Retail,Audio,Earbuds,Consumer,2,130.0,70.0
S002112,2025-12-25,South,Online,Electronics,Tablet,Enterprise,6,450.0,300.0
S002113,2025-12-05,West,Online,Peripherals,Keyboard,Enterprise,6,60.0,32.0
S002114,2025-12-31,East,Retail,Accessories,Charger,SMB,7,25.0,9.0
S002115,2025-12-09,North,Retail,Accessories,Cable,Enterprise,5,12.0,4.0
S002116,2025-12-22,West,Partner,Electronics,Phone,SMB,1,800.0,560.0
S002117,2025-12-20,West,Online,Peripherals,Keyboard,Enterprise,8,60.0,32.0
S002118,2025-12-27,North,Retail,Audio,Headphones,SMB,2,90.0,48.0
S002119,2025-12-07,West,Online,Electronics,Tablet,Consumer,2,450.0,300.0
S002120,2025-12-27,West,Online,Electronics,Laptop,Enterprise,4,1200.0,850.0
S002121,2025-12-02,East,Online,Electronics,Tablet,SMB,1,450.0,300.0
S002122,2025-12-15,West,Partner,Peripherals,Keyboard,Enterprise,3,60.0,32.0
S002123,2025-12-06,West,Partner,Accessories,Case,Enterprise,6,18.0,6.0
S002124,2025-12-08,South,Online,Peripherals,Keyboard,Consumer,5,60.0,32.0
S002125,2025-12-12,South,Retail,Audio,Headphones,SMB,1,90.0,48.0
S002126,2025-12-18,North,Online,Electronics,Laptop,Enterprise,6,1200.0,850.0
S002127,2025-12-28,East,Online,Electronics,Tablet,Consumer,2,450.0,300.0
S002128,2025-12-26,West,Partner,Peripherals,Monitor,Consumer,4,220.0,150.0
S002129,2026-01-29,North,Retail,Audio,Speaker,Consumer,6,75.0,40.0
S002130,2026-01-03,West,Retail,Audio,Headphones,SMB,6,90.0,48.0
S002131,2026-01-19,East,Online,Audio,Speaker,SMB,4,75.0,40.0
S002132,2026-01-11,West,Online,Audio,Earbuds,Enterprise,8,130.0,70.0
S002133,2026-01-24,North,Retail,Accessories,Cable,SMB,8,12.0,4.0
S002134,2026-01-06,West,Partner,Peripherals,Keyboard,SMB,5,60.0,32.0
S002135,2026-01-30,North,Retail,Peripherals,Keyboard,Consumer,7,60.0,32.0
S002136,2026-01-09,West,Retail,Audio,Earbuds,SMB,8,130.0,70.0
S002137,2026-01-28,North,Partner,Electronics,Laptop,SMB,4,1200.0,850.0
S002138,2026-01-15,East,Retail,Accessories,Case,Enterprise,1,18.0,6.0
S002139,2026-01-18,North,Online,Peripherals,Mouse,Consumer,1,30.0,14.0
S002140,2026-01-04,West,Partner,Audio,Headphones,SMB,5,90.0,48.0
S002141,2026-01-28,South,Retail,Accessories,Case,Enterprise,8,18.0,6.0
S002142,2026-01-27,North,Retail,Audio,Earbuds,Consumer,2,130.0,70.0
S002143,2026-01-31,East,Online,Accessories,Charger,SMB,1,25.0,9.0
S002144,2026-01-24,North,Online,Peripherals,Mouse,Enterprise,6,30.0,14.0
S002145,2026-01-03,East,Online,Audio,Headphones,SMB,5,90.0,48.0
S002146,2026-01-13,West,Retail,Audio,Speaker,Consumer,2,75.0,40.0
S002147,2026-01-07,East,Retail,Accessories,Cable,SMB,4,12.0,4.0
S002148,2026-01-24,North,Partner,Audio,Earbuds,Consumer,2,130.0,70.0
S002149,2026-01-22,South,Retail,Audio,Speaker,Enterprise,2,75.0,40.0
S002150,2026-01-28,North,Partner,Accessories,Cable,SMB,5,12.0,4.0
S002151,2026-01-12,West,Retail,Audio,Earbuds,SMB,7,130.0,70.0
S002152,2026-01-08,East,Online,Audio,Headphones,SMB,8,90.0,48.0
S002153,2026-01-17,South,Retail,Accessories,Cable,Enterprise,6,12.0,4.0
S002154,2026-01-15,South,Partner,Accessories,Case,SMB,6,18.0,6.0
S002155,2026-01-11,South,Online,Accessories,Charger,Enterprise,2,25.0,9.0
S002156,2026-01-13,South,Online,Audio,Headphones,Enterprise,3,90.0,48.0
S002157,2026-01-21,East,Retail,Audio,Earbuds,Consumer,1,130.0,70.0
S002158,2026-01-17,East,Partner,Audio,Speaker,Enterprise,6,75.0,40.0
S002159,2026-01-04,West,Retail,Audio,Speaker,Consumer,1,75.0,40.0
S002160,2026-01-29,East,Online,Peripherals,Keyboard,SMB,7,60.0,32.0
S002161,2026-01-29,West,Retail,Accessories,Charger,Consumer,6,25.0,9.0
S002162,2026-01-01,East,Retail,Peripherals,Mouse,Enterprise,7,30.0,14.0
S002163,2026-01-20,West,Retail,Accessories,Cable,Consumer,5,12.0,4.0
S002164,2026-01-04,West,Retail,Electronics,Tablet,SMB,1,450.0,300.0
S002165,2026-01-21,North,Online,Peripherals,Mouse,Enterprise,5,30.0,14.0
S002166,2026-01-01,West,Retail,Peripherals,Mouse,Enterprise,1,30.0,14.0
S002167,2026-01-16,East,Partner,Electronics,Laptop,Consumer,4,1200.0,850.0
S002168,2026-01-14,North,Retail,Electronics,Phone,SMB,5,800.0,560.0
S002169,2026-01-08,East,Retail,Accessories,Charger,Enterprise,1,25.0,9.0
S002170,2026-01-16,North,Retail,Electronics,Tablet,Enterprise,1,450.0,300.0
S002171,2026-01-30,North,Online,Audio,Headphones,Enterprise,7,90.0,48.0
S002172,2026-01-03,West,Retail,Accessories,Cable,Enterprise,6,12.0,4.0
S002173,2026-01-06,West,Partner,Audio,Earbuds,Consumer,2,130.0,70.0
S002174,2026-01-01,West,Retail,Electronics,Tablet,Consumer,7,450.0,300.0
S002175,2026-01-27,West,Retail,Peripherals,Monitor,Consumer,8,220.0,150.0
S002176,2026-01-01,South,Partner,Audio,Speaker,Consumer,3,75.0,40.0
S002177,2026-01-17,North,Partner,Accessories,Case,SMB,2,18.0,6.0
S002178,2026-01-28,South,Partner,Electronics,Tablet,Consumer,7,450.0,300.0
S002179,2026-01-23,West,Online,Accessories,Charger,SMB,7,25.0,9.0
S002180,2026-01-04,East,Retail,Audio,Speaker,Enterprise,3,75.0,40.0
S002181,2026-01-29,East,Online,Accessories,Charger,Enterprise,3,25.0,9.0
S002182,2026-01-15,West,Online,Accessories,Charger,Consumer,4,25.0,9.0
S002183,2026-01-23,South,Online,Audio,Speaker,Consumer,2,75.0,40.0
S002184,2026-01-04,South,Partner,Audio,Headphones,SMB,2,90.0,48.0
S002185,2026-01-18,West,Partner,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S002186,2026-01-08,West,Partner,Accessories,Case,Enterprise,1,18.0,6.0
S002187,2026-01-25,West,Retail,Audio,Earbuds,SMB,2,130.0,70.0
S002188,2026-01-02,West,Partner,Electronics,Tablet,Consumer,5,450.0,300.0
S002189,2026-01-21,West,Retail,Peripherals,Mouse,SMB,3,30.0,14.0
S002190,2026-01-09,South,Retail,Peripherals,Keyboard,SMB,4,60.0,32.0
S002191,2026-01-27,East,Partner,Audio,Earbuds,SMB,4,130.0,70.0
S002192,2026-01-17,West,Online,Peripherals,Keyboard,SMB,6,60.0,32.0
S002193,2026-01-27,East,Online,Audio,Speaker,SMB,6,75.0,40.0
S002194,2026-01-01,South,Partner,Audio,Earbuds,SMB,8,130.0,70.0
S002195,2026-01-18,North,Retail,Peripherals,Keyboard,SMB,4,60.0,32.0
S002196,2026-01-25,South,Partner,Accessories,Cable,SMB,6,12.0,4.0
S002197,2026-01-29,West,Retail,Audio,Earbuds,Consumer,2,130.0,70.0
S002198,2026-01-05,West,Online,Peripherals,Monitor,SMB,7,220.0,150.0
S002199,2026-01-31,East,Partner,Peripherals,Mouse,Enterprise,2,30.0,14.0
S002200,2026-01-02,South,Partner,Audio,Earbuds,SMB,6,130.0,70.0
S002201,2026-01-14,West,Online,Accessories,Cable,Consumer,7,12.0,4.0
S002202,2026-01-11,East,Partner,Accessories,Cable,Consumer,8,12.0,4.0
S002203,2026-01-15,South,Partner,Peripherals,Mouse,Consumer,8,30.0,14.0
S002204,2026-01-03,North,Partner,Peripherals,Monitor,SMB,3,220.0,150.0
S002205,2026-01-17,South,Retail,Peripherals,Keyboard,SMB,6,60.0,32.0
S002206,2026-01-11,East,Online,Peripherals,Monitor,SMB,7,220.0,150.0
S002207,2026-01-21,East,Partner,Audio,Speaker,SMB,1,75.0,40.0
S002208,2026-01-24,South,Retail,Peripherals,Monitor,SMB,8,220.0,150.0
S002209,2026-01-30,South,Online,Audio,Headphones,SMB,2,90.0,48.0
S002210,2026-01-22,East,Partner,Audio,Speaker,Enterprise,5,75.0,40.0
S002211,2026-01-25,South,Partner,Electronics,Laptop,Enterprise,1,1200.0,850.0
S002212,2026-01-08,South,Partner,Accessories,Case,Enterprise,5,18.0,6.0
S002213,2026-01-06,South,Online,Peripherals,Keyboard,Enterprise,2,60.0,32.0
S002214,2026-01-12,East,Partner,Peripherals,Keyboard,SMB,2,60.0,32.0
S002215,2026-01-23,South,Retail,Audio,Headphones,Enterprise,3,90.0,48.0
S002216,2026-01-08,South,Partner,Audio,Earbuds,Consumer,5,130.0,70.0
S002217,2026-01-05,West,Online,Electronics,Laptop,Consumer,3,1200.0,850.0
S002218,2026-01-24,North,Partner,Accessories,Charger,Enterprise,7,25.0,9.0
S002219,2026-01-22,East,Retail,Audio,Earbuds,Consumer,4,130.0,70.0
S002220,2026-01-30,West,Online,Accessories,Charger,Enterprise,6,25.0,9.0
S002221,2026-01-08,West,Online,Electronics,Tablet,SMB,8,450.0,300.0
S002222,2026-01-08,West,Partner,Electronics,Laptop,Consumer,1,1200.0,850.0
S002223,2026-01-14,East,Retail,Audio,Speaker,SMB,7,75.0,40.0
S002224,2026-01-16,North,Online,Accessories,Charger,SMB,3,25.0,9.0
S002225,2026-01-12,East,Retail,Accessories,Case,Enterprise,7,18.0,6.0
S002226,2026-01-08,West,Partner,Electronics,Tablet,SMB,2,450.0,300.0
S002227,2026-01-27,South,Online,Peripherals,Keyboard,Consumer,4,60.0,32.0
S002228,2026-01-05,South,Partner,Peripherals,Keyboard,Consumer,6,60.0,32.0
S002229,2026-01-08,West,Online,Peripherals,Monitor,Consumer,8,220.0,150.0
S002230,2026-02-21,South,Partner,Electronics,Tablet,SMB,3,450.0,300.0
S002231,2026-02-15,South,Retail,Electronics,Laptop,Enterprise,4,1200.0,850.0
S002232,2026-02-15,North,Retail,Accessories,Cable,SMB,1,12.0,4.0
S002233,2026-02-14,West,Retail,Electronics,Tablet,Enterprise,2,450.0,300.0
S002234,2026-02-05,East,Online,Electronics,Laptop,Consumer,3,1200.0,850.0
S002235,2026-02-06,South,Online,Peripherals,Monitor,Consumer,8,220.0,150.0
S002236,2026-02-23,West,Partner,Audio,Speaker,SMB,7,75.0,40.0
S002237,2026-02-11,East,Partner,Electronics,Phone,Consumer,3,800.0,560.0
S002238,2026-02-10,South,Retail,Accessories,Case,Consumer,1,18.0,6.0
S002239,2026-02-27,South,Partner,Accessories,Case,Consumer,5,18.0,6.0
S002240,2026-02-17,South,Retail,Peripherals,Monitor,SMB,2,220.0,150.0
S002241,2026-02-26,South,Online,Audio,Earbuds,SMB,5,130.0,70.0
S002242,2026-02-28,South,Retail,Accessories,Cable,Enterprise,7,12.0,4.0
S002243,2026-02-23,North,Partner,Accessories,Case,Enterprise,2,18.0,6.0
S002244,2026-02-18,West,Online,Peripherals,Keyboard,Enterprise,5,60.0,32.0
S002245,2026-02-24,East,Partner,Peripherals,Keyboard,Enterprise,2,60.0,32.0
S002246,2026-02-21,North,Retail,Accessories,Charger,Enterprise,8,25.0,9.0
S002247,2026-02-20,North,Retail,Electronics,Phone,SMB,1,800.0,560.0
S002248,2026-02-28,East,Retail,Electronics,Tablet,Enterprise,8,450.0,300.0
S002249,2026-02-26,North,Partner,Peripherals,Keyboard,Enterprise,2,60.0,32.0
S002250,2026-02-19,East,Retail,Peripherals,Keyboard,Consumer,5,60.0,32.0
S002251,2026-02-20,West,Partner,Peripherals,Mouse,Enterprise,2,30.0,14.0
S002252,2026-02-12,West,Partner,Accessories,Cable,Enterprise,1,12.0,4.0
S002253,2026-02-14,West,Partner,Accessories,Charger,Enterprise,1,25.0,9.0
S002254,2026-02-07,East,Online,Audio,Earbuds,SMB,3,130.0,70.0
S002255,2026-02-17,West,Online,Peripherals,Monitor,SMB,4,220.0,150.0
S002256,2026-02-05,South,Online,Accessories,Charger,Enterprise,7,25.0,9.0
S002257,2026-02-02,West,Partner,Accessories,Cable,SMB,6,12.0,4.0
S002258,2026-02-12,East,Retail,Accessories,Case,SMB,6,18.0,6.0
S002259,2026-02-16,South,Retail,Accessories,Case,Enterprise,1,18.0,6.0
S002260,2026-02-23,North,Online,Electronics,Laptop,Enterprise,6,1200.0,850.0
S002261,2026-02-17,North,Online,Accessories,Cable,Consumer,1,12.0,4.0
S002262,2026-02-11,South,Partner,Accessories,Case,SMB,2,18.0,6.0
S002263,2026-02-16,West,Online,Electronics,Phone,Consumer,5,800.0,560.0
S002264,2026-02-02,East,Retail,Audio,Headphones,Consumer,8,90.0,48.0
S002265,2026-02-19,South,Partner,Electronics,Phone,Consumer,5,800.0,560.0
S002266,2026-02-13,West,Retail,Peripherals,Mouse,SMB,6,30.0,14.0
S002267,2026-02-09,East,Partner,Electronics,Tablet,SMB,6,450.0,300.0
S002268,2026-02-09,West,Retail,Electronics,Tablet,SMB,2,450.0,300.0
S002269,2026-02-01,West,Retail,Peripherals,Monitor,Consumer,2,220.0,150.0
S002270,2026-02-09,East,Partner,Audio,Headphones,SMB,8,90.0,48.0
S002271,2026-02-27,East,Partner,Audio,Earbuds,Consumer,5,130.0,70.0
S002272,2026-02-11,East,Partner,Electronics,Tablet,Consumer,2,450.0,300.0
S002273,2026-02-19,South,Retail,Peripherals,Keyboard,Enterprise,6,60.0,32.0
S002274,2026-02-01,South,Partner,Electronics,Laptop,SMB,1,1200.0,850.0
S002275,2026-02-01,East,Partner,Accessories,Charger,Consumer,8,25.0,9.0
S002276,2026-02-18,West,Retail,Peripherals,Mouse,Consumer,4,30.0,14.0
S002277,2026-02-27,East,Online,Electronics,Laptop,Enterprise,8,1200.0,850.0
S002278,2026-02-08,South,Partner,Peripherals,Keyboard,Consumer,2,60.0,32.0
S002279,2026-02-11,East,Retail,Peripherals,Mouse,Consumer,4,30.0,14.0
S002280,2026-02-13,South,Partner,Audio,Speaker,SMB,2,75.0,40.0
S002281,2026-02-11,South,Partner,Peripherals,Monitor,SMB,7,220.0,150.0
S002282,2026-02-11,East,Partner,Audio,Earbuds,SMB,6,130.0,70.0
S002283,2026-02-22,North,Partner,Accessories,Charger,SMB,7,25.0,9.0
S002284,2026-02-12,North,Online,Accessories,Cable,Enterprise,4,12.0,4.0
S002285,2026-02-02,East,Retail,Electronics,Tablet,SMB,6,450.0,300.0
S002286,2026-02-03,West,Partner,Accessories,Cable,Enterprise,7,12.0,4.0
S002287,2026-02-19,West,Partner,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S002288,2026-02-21,North,Online,Peripherals,Monitor,Enterprise,6,220.0,150.0
S002289,2026-02-07,North,Retail,Electronics,Tablet,Consumer,2,450.0,300.0
S002290,2026-02-02,North,Partner,Peripherals,Monitor,Consumer,7,220.0,150.0
S002291,2026-02-08,East,Partner,Peripherals,Monitor,Consumer,8,220.0,150.0
S002292,2026-02-14,East,Online,Accessories,Case,Enterprise,2,18.0,6.0
S002293,2026-02-13,East,Online,Accessories,Cable,Enterprise,4,12.0,4.0
S002294,2026-02-15,West,Online,Electronics,Phone,SMB,5,800.0,560.0
S002295,2026-02-10,South,Retail,Peripherals,Keyboard,SMB,6,60.0,32.0
S002296,2026-02-25,South,Retail,Electronics,Phone,Consumer,4,800.0,560.0
S002297,2026-02-17,South,Online,Accessories,Case,Consumer,3,18.0,6.0
S002298,2026-02-09,West,Partner,Accessories,Cable,Consumer,7,12.0,4.0
S002299,2026-02-06,North,Partner,Electronics,Laptop,Enterprise,4,1200.0,850.0
S002300,2026-02-27,East,Retail,Audio,Headphones,Consumer,1,90.0,48.0
S002301,2026-02-14,West,Retail,Audio,Headphones,Consumer,6,90.0,48.0
S002302,2026-02-11,West,Partner,Electronics,Phone,Enterprise,5,800.0,560.0
S002303,2026-02-17,East,Retail,Electronics,Phone,SMB,8,800.0,560.0
S002304,2026-02-28,East,Retail,Audio,Earbuds,SMB,4,130.0,70.0
S002305,2026-02-21,East,Online,Accessories,Charger,Enterprise,5,25.0,9.0
S002306,2026-02-14,West,Online,Peripherals,Keyboard,SMB,3,60.0,32.0
S002307,2026-02-26,North,Partner,Peripherals,Mouse,Enterprise,2,30.0,14.0
S002308,2026-02-25,North,Online,Accessories,Charger,Consumer,4,25.0,9.0
S002309,2026-02-16,North,Partner,Electronics,Laptop,Consumer,7,1200.0,850.0
S002310,2026-02-20,North,Partner,Electronics,Laptop,Enterprise,3,1200.0,850.0
S002311,2026-02-12,East,Retail,Audio,Speaker,Consumer,8,75.0,40.0
S002312,2026-02-17,East,Online,Audio,Earbuds,SMB,7,130.0,70.0
S002313,2026-02-09,North,Retail,Accessories,Charger,Consumer,7,25.0,9.0
S002314,2026-02-09,North,Online,Peripherals,Keyboard,Consumer,3,60.0,32.0
S002315,2026-02-13,North,Retail,Peripherals,Monitor,SMB,4,220.0,150.0
S002316,2026-02-27,East,Online,Peripherals,Keyboard,Consumer,8,60.0,32.0
S002317,2026-02-06,East,Online,Peripherals,Monitor,Consumer,7,220.0,150.0
S002318,2026-02-08,South,Retail,Audio,Headphones,Consumer,1,90.0,48.0
S002319,2026-02-19,South,Retail,Audio,Speaker,Consumer,7,75.0,40.0
S002320,2026-02-06,East,Retail,Accessories,Cable,Enterprise,5,12.0,4.0
S002321,2026-02-28,North,Online,Electronics,Tablet,Enterprise,1,450.0,300.0
S002322,2026-02-25,West,Partner,Electronics,Phone,Consumer,5,800.0,560.0
S002323,2026-02-11,West,Partner,Peripherals,Keyboard,Enterprise,6,60.0,32.0
S002324,2026-02-16,North,Retail,Peripherals,Monitor,SMB,7,220.0,150.0
S002325,2026-02-17,South,Retail,Accessories,Cable,Consumer,3,12.0,4.0
S002326,2026-02-03,East,Partner,Electronics,Phone,Consumer,5,800.0,560.0
S002327,2026-02-24,West,Partner,Audio,Earbuds,Enterprise,8,130.0,70.0
S002328,2026-02-05,East,Online,Accessories,Cable,SMB,4,12.0,4.0
S002329,2026-02-22,South,Online,Accessories,Case,SMB,4,18.0,6.0
S002330,2026-02-28,South,Partner,Audio,Headphones,Consumer,2,90.0,48.0
S002331,2026-02-07,North,Online,Peripherals,Mouse,SMB,2,30.0,14.0
S002332,2026-03-24,South,Retail,Audio,Headphones,Enterprise,1,90.0,48.0
S002333,2026-03-21,East,Partner,Audio,Earbuds,Consumer,8,130.0,70.0
S002334,2026-03-17,North,Online,Accessories,Cable,Enterprise,4,12.0,4.0
S002335,2026-03-14,South,Retail,Accessories,Case,Enterprise,7,18.0,6.0
S002336,2026-03-11,South,Retail,Accessories,Charger,Enterprise,1,25.0,9.0
S002337,2026-03-24,North,Partner,Audio,Speaker,Enterprise,2,75.0,40.0
S002338,2026-03-11,West,Retail,Accessories,Cable,SMB,4,12.0,4.0
S002339,2026-03-24,East,Retail,Audio,Earbuds,Enterprise,6,130.0,70.0
S002340,2026-03-26,East,Partner,Electronics,Tablet,SMB,2,450.0,300.0
S002341,2026-03-15,West,Partner,Audio,Speaker,Enterprise,8,75.0,40.0
S002342,2026-03-28,East,Partner,Accessories,Case,Enterprise,3,18.0,6.0
S002343,2026-03-27,West,Retail,Electronics,Phone,Enterprise,5,800.0,560.0
S002344,2026-03-25,North,Partner,Audio,Earbuds,SMB,4,130.0,70.0
S002345,2026-03-13,North,Retail,Audio,Earbuds,SMB,5,130.0,70.0
S002346,2026-03-01,North,Partner,Peripherals,Keyboard,SMB,3,60.0,32.0
S002347,2026-03-30,North,Partner,Electronics,Laptop,SMB,5,1200.0,850.0
S002348,2026-03-25,South,Online,Audio,Earbuds,Consumer,7,130.0,70.0
S002349,2026-03-22,East,Online,Audio,Headphones,Consumer,8,90.0,48.0
S002350,2026-03-20,North,Partner,Electronics,Phone,SMB,6,800.0,560.0
S002351,2026-03-05,West,Partner,Electronics,Phone,Consumer,4,800.0,560.0
S002352,2026-03-21,West,Partner,Peripherals,Mouse,SMB,4,30.0,14.0
S002353,2026-03-21,West,Online,Peripherals,Keyboard,SMB,4,60.0,32.0
S002354,2026-03-23,South,Online,Electronics,Tablet,Enterprise,5,450.0,300.0
S002355,2026-03-13,East,Retail,Audio,Earbuds,SMB,8,130.0,70.0
S002356,2026-03-20,East,Retail,Peripherals,Keyboard,SMB,7,60.0,32.0
S002357,2026-03-08,West,Retail,Accessories,Charger,Consumer,3,25.0,9.0
S002358,2026-03-21,West,Online,Peripherals,Monitor,Consumer,2,220.0,150.0
S002359,2026-03-18,East,Partner,Audio,Headphones,Consumer,6,90.0,48.0
S002360,2026-03-26,East,Retail,Audio,Headphones,Enterprise,7,90.0,48.0
S002361,2026-03-03,East,Partner,Peripherals,Mouse,Consumer,4,30.0,14.0
S002362,2026-03-19,East,Retail,Peripherals,Keyboard,Enterprise,8,60.0,32.0
S002363,2026-03-22,East,Partner,Audio,Earbuds,SMB,6,130.0,70.0
S002364,2026-03-16,West,Partner,Audio,Headphones,SMB,7,90.0,48.0
S002365,2026-03-04,West,Retail,Electronics,Laptop,Enterprise,8,1200.0,850.0
S002366,2026-03-06,West,Partner,Electronics,Phone,Enterprise,8,800.0,560.0
S002367,2026-03-14,North,Partner,Accessories,Charger,Enterprise,4,25.0,9.0
S002368,2026-03-31,East,Retail,Audio,Speaker,SMB,7,75.0,40.0
S002369,2026-03-11,North,Retail,Accessories,Charger,Consumer,4,25.0,9.0
S002370,2026-03-09,West,Online,Peripherals,Keyboard,Consumer,7,60.0,32.0
S002371,2026-03-18,East,Retail,Audio,Speaker,SMB,5,75.0,40.0
S002372,2026-03-12,North,Online,Electronics,Phone,Enterprise,6,800.0,560.0
S002373,2026-03-18,East,Online,Electronics,Tablet,Enterprise,7,450.0,300.0
S002374,2026-03-03,South,Retail,Electronics,Phone,Enterprise,5,800.0,560.0
S002375,2026-03-26,South,Partner,Audio,Headphones,Consumer,4,90.0,48.0
S002376,2026-03-13,East,Online,Electronics,Phone,SMB,8,800.0,560.0
S002377,2026-03-10,South,Retail,Accessories,Cable,SMB,5,12.0,4.0
S002378,2026-03-13,South,Partner,Audio,Earbuds,Enterprise,1,130.0,70.0
S002379,2026-03-27,South,Partner,Peripherals,Mouse,Enterprise,6,30.0,14.0
S002380,2026-03-01,South,Partner,Electronics,Laptop,Enterprise,7,1200.0,850.0
S002381,2026-03-31,East,Retail,Electronics,Laptop,SMB,2,1200.0,850.0
S002382,2026-03-30,South,Online,Audio,Headphones,Consumer,1,90.0,48.0
S002383,2026-03-16,West,Retail,Peripherals,Mouse,Consumer,2,30.0,14.0
S002384,2026-03-02,North,Partner,Accessories,Charger,SMB,7,25.0,9.0
S002385,2026-03-08,East,Retail,Accessories,Case,SMB,3,18.0,6.0
S002386,2026-03-20,West,Retail,Audio,Earbuds,Enterprise,8,130.0,70.0
S002387,2026-03-18,East,Partner,Electronics,Laptop,Enterprise,2,1200.0,850.0
S002388,2026-03-14,South,Retail,Electronics,Tablet,Consumer,1,450.0,300.0
S002389,2026-03-06,North,Retail,Electronics,Phone,Enterprise,4,800.0,560.0
S002390,2026-03-19,East,Partner,Accessories,Case,SMB,5,18.0,6.0
S002391,2026-03-11,North,Partner,Accessories,Charger,Consumer,7,25.0,9.0
S002392,2026-03-26,East,Online,Accessories,Charger,Enterprise,7,25.0,9.0
S002393,2026-03-15,South,Online,Electronics,Laptop,Enterprise,5,1200.0,850.0
S002394,2026-03-04,East,Partner,Peripherals,Mouse,SMB,7,30.0,14.0
S002395,2026-03-29,North,Partner,Peripherals,Monitor,Enterprise,7,220.0,150.0
S002396,2026-03-13,West,Retail,Accessories,Cable,Enterprise,3,12.0,4.0
S002397,2026-03-24,East,Online,Electronics,Phone,SMB,8,800.0,560.0
S002398,2026-03-21,North,Online,Electronics,Laptop,Consumer,2,1200.0,850.0
S002399,2026-03-29,North,Partner,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S002400,2026-03-07,West,Partner,Accessories,Cable,Consumer,7,12.0,4.0
S002401,2026-03-03,South,Online,Peripherals,Monitor,SMB,6,220.0,150.0
S002402,2026-03-08,North,Online,Peripherals,Monitor,Consumer,1,220.0,150.0
S002403,2026-03-30,East,Retail,Audio,Headphones,Consumer,2,90.0,48.0
S002404,2026-03-22,West,Online,Electronics,Phone,SMB,5,800.0,560.0
S002405,2026-03-04,West,Partner,Accessories,Charger,Enterprise,7,25.0,9.0
S002406,2026-03-08,South,Partner,Audio,Earbuds,Enterprise,5,130.0,70.0
S002407,2026-03-26,North,Partner,Peripherals,Keyboard,Enterprise,6,60.0,32.0
S002408,2026-03-05,South,Retail,Peripherals,Mouse,SMB,4,30.0,14.0
S002409,2026-03-03,East,Online,Electronics,Phone,Consumer,3,800.0,560.0
S002410,2026-03-06,East,Online,Accessories,Cable,SMB,5,12.0,4.0
S002411,2026-03-19,South,Partner,Accessories,Charger,SMB,4,25.0,9.0
S002412,2026-03-08,South,Online,Electronics,Tablet,SMB,7,450.0,300.0
S002413,2026-03-06,East,Online,Audio,Earbuds,SMB,6,130.0,70.0
S002414,2026-03-17,North,Partner,Peripherals,Monitor,SMB,4,220.0,150.0
S002415,2026-03-10,North,Online,Peripherals,Mouse,Enterprise,3,30.0,14.0
S002416,2026-03-02,South,Partner,Electronics,Tablet,SMB,4,450.0,300.0
S002417,2026-03-19,East,Retail,Electronics,Tablet,Enterprise,1,450.0,300.0
S002418,2026-03-21,East,Online,Electronics,Phone,Enterprise,2,800.0,560.0
S002419,2026-03-23,East,Retail,Peripherals,Monitor,Enterprise,3,220.0,150.0
S002420,2026-03-25,East,Retail,Peripherals,Monitor,Consumer,8,220.0,150.0
S002421,2026-03-07,North,Retail,Audio,Speaker,Enterprise,8,75.0,40.0
S002422,2026-03-15,East,Partner,Peripherals,Mouse,Enterprise,5,30.0,14.0
S002423,2026-03-08,North,Retail,Peripherals,Mouse,SMB,1,30.0,14.0
S002424,2026-03-08,South,Online,Peripherals,Keyboard,Consumer,7,60.0,32.0
S002425,2026-03-27,South,Partner,Accessories,Charger,SMB,7,25.0,9.0
S002426,2026-03-09,South,Retail,Electronics,Laptop,Consumer,6,1200.0,850.0
